return_id,sale_id,transaction_id,return_date,store_id,customer_id,employee_id,product_id,return_quantity,return_amount,return_reason,return_channel,refund_method,receipt_present,item_condition,policy_exception_flag
RT00004475,SL00036525,TXN000036525,2024-10-19,S020,C0004071,E00028,P000052,1,23.85,late_delivery,in_store,cash,True,opened,False
RT00004476,SL00012320,TXN000012320,2024-07-10,S008,C0006332,E00074,P000193,1,49.35,damaged,in_store,credit_card,True,damaged,True
RT00004477,SL00010953,TXN000010953,2025-02-26,S010,C0007392,E00077,P000143,1,22.83,wrong_size,in_store,debit_card,True,unopened,False
RT00004478,SL00045993,TXN000045993,2024-05-07,S004,C0007067,E00041,P000249,1,18.37,wrong_size,curbside,credit_card,True,opened,False
RT00004479,SL00008823,TXN000008823,2024-02-29,S012,C0009105,E00084,P000143,1,18.26,other,in_store,cash,True,unopened,False
RT00004480,SL00044365,TXN000044365,2025-07-30,S010,C0008874,E00096,P000229,1,38.8,changed_mind,in_store,cash,True,opened,False
RT00004481,SL00001839,TXN000001839,2026-01-09,S013,C0001428,E00124,P000476,1,9.64,late_delivery,mail,store_credit,True,opened,True
RT00004482,SL00014500,TXN000014500,2025-03-13,S006,C0003948,E00091,P000106,2,63.7,changed_mind,in_store,credit_card,True,opened,False
RT00004483,SL00040183,TXN000040183,2024-09-20,S015,C0009087,E00020,P000010,1,13.81,defective,curbside,credit_card,True,defective,False
RT00004484,SL00002242,TXN000002242,2024-06-02,S013,C0007750,E00056,P000214,1,26.25,duplicate_purchase,in_store,cash,True,opened,False
RT00004485,SL00022929,TXN000022929,2025-01-01,S018,C0006092,E00002,P000466,1,54.06,defective,mail,credit_card,True,defective,False
RT00004486,SL00032063,TXN000032063,2024-04-13,S018,C0007563,E00008,P000469,1,15.74,defective,in_store,credit_card,True,defective,False
RT00004487,SL00027519,TXN000027519,2025-10-21,S015,C0001244,E00019,P000355,1,37.73,duplicate_purchase,mail,credit_card,True,opened,False
RT00004488,SL00047907,TXN000047907,2026-01-07,S012,C0008268,E00087,P000299,3,23.68,changed_mind,mail,credit_card,True,defective,False
RT00004489,SL00029040,TXN000029040,2025-12-13,S012,C0009696,E00087,P000408,1,88.48,duplicate_purchase,in_store,debit_card,False,unopened,True
RT00004490,SL00005095,TXN000005095,2024-02-10,S012,C0002683,E00084,P000127,1,17.44,changed_mind,in_store,cash,True,opened,False
RT00004491,SL00022190,TXN000022190,2025-10-09,S010,C0004440,E00090,P000347,1,4.67,damaged,in_store,credit_card,True,damaged,True
RT00004492,SL00014569,TXN000014569,2025-01-17,S006,C0009626,E00046,P000055,3,156.69,wrong_size,in_store,cash,True,opened,False
RT00004493,SL00019498,TXN000019498,2024-12-17,S015,C0003254,E00062,P000462,1,37.39,damaged,in_store,store_credit,True,damaged,True
RT00004494,SL00027243,TXN000027243,2025-09-07,S019,C0001021,E00121,P000405,1,38.1,late_delivery,in_store,credit_card,True,missing_packaging,False
RT00004495,SL00035492,TXN000035492,2025-06-16,S012,C0001526,E00095,P000092,1,24.12,wrong_size,mail,credit_card,True,unopened,False
RT00004496,SL00040170,TXN000040170,2024-12-10,S016,C0008816,E00057,P000404,1,23.73,wrong_size,in_store,store_credit,True,unopened,True
RT00004497,SL00040942,TXN000040942,2024-06-14,S010,C0009738,E00136,P000466,1,56.9,defective,in_store,store_credit,True,defective,False
RT00004498,SL00032570,TXN000032570,2025-07-30,S007,C0002344,E00097,P000197,2,33.18,duplicate_purchase,in_store,credit_card,True,opened,False
RT00004499,SL00020187,TXN000020187,2025-09-25,S020,C0003731,E00037,P000128,1,17.65,late_delivery,in_store,credit_card,True,unopened,False
RT00004500,SL00013050,TXN000013050,2024-09-01,S013,C0002290,E00124,P000248,3,72.06,wrong_size,in_store,credit_card,True,unopened,False
RT00004501,SL00021907,TXN000021907,2025-11-11,S001,C0002250,E00143,P000315,1,12.65,wrong_size,in_store,debit_card,True,defective,False
RT00004502,SL00019761,TXN000019761,2025-07-27,S016,C0002857,E00083,P000011,1,37.72,damaged,in_store,store_credit,True,damaged,True
RT00004503,SL00013350,TXN000013350,2025-04-18,S013,C0005174,E00056,P000347,5,23.33,damaged,mail,credit_card,True,opened,False
RT00004504,SL00002310,TXN000002310,2025-04-01,S013,C0001162,E00124,P000386,1,14.01,other,in_store,gift_card,True,opened,True
RT00004505,SL00040105,TXN000040105,2025-09-09,S007,C0003771,E00118,P000280,2,45.44,defective,in_store,credit_card,True,defective,False
RT00004506,SL00049741,TXN000049741,2025-01-02,S003,C0007998,E00071,P000107,1,62.04,wrong_size,in_store,store_credit,True,opened,False
RT00004507,SL00047579,TXN000047579,2025-12-29,S012,C0005817,E00111,P000019,1,40.21,changed_mind,mail,credit_card,True,opened,False
RT00004508,SL00041182,TXN000041182,2025-08-30,S018,C0003846,E00008,P000003,2,83.6,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00004509,SL00002455,TXN000002455,2025-05-12,S013,C0007986,E00124,P000489,1,17.75,changed_mind,in_store,store_credit,True,unopened,True
RT00004510,SL00016801,TXN000016801,2024-10-01,S002,C0005938,E00132,P000466,1,56.9,changed_mind,in_store,store_credit,True,opened,False
RT00004511,SL00041192,TXN000041192,2024-10-08,S013,C0001487,E00060,P000216,1,8.42,damaged,in_store,debit_card,True,damaged,True
RT00004512,SL00036427,TXN000036427,2025-09-01,S013,C0009284,E00100,P000101,1,110.96,changed_mind,mail,debit_card,True,unopened,False
RT00004513,SL00048666,TXN000048666,2024-10-23,S020,C0003806,E00049,P000498,2,93.62,defective,mail,store_credit,True,defective,True
RT00004514,SL00022127,TXN000022127,2024-12-04,S018,C0000118,E00102,P000355,1,27.8,defective,mail,debit_card,True,defective,False
RT00004515,SL00013838,TXN000013838,2025-12-27,S018,C0005385,E00099,P000004,1,21.51,late_delivery,in_store,credit_card,True,unopened,False
RT00004516,SL00037218,TXN000037218,2025-02-25,S008,C0005320,E00122,P000041,2,104.79,changed_mind,mail,credit_card,True,opened,False
RT00004517,SL00020471,TXN000020471,2024-07-23,S020,C0002063,E00028,P000253,1,37.18,duplicate_purchase,in_store,store_credit,True,unopened,False
RT00004518,SL00032094,TXN000032094,2026-01-20,S014,C0005780,E00129,P000098,1,31.39,other,in_store,credit_card,True,missing_packaging,False
RT00004519,SL00014191,TXN000014191,2024-08-03,S012,C0008920,E00021,P000360,1,17.53,defective,curbside,debit_card,True,defective,False
RT00004520,SL00015644,TXN000015644,2025-08-05,S018,C0002457,E00099,P000124,1,76.49,wrong_size,curbside,credit_card,True,unopened,False
RT00004521,SL00004277,TXN000004277,2024-03-01,S008,C0008204,E00089,P000148,1,24.26,wrong_size,in_store,store_credit,True,damaged,True
RT00004522,SL00022030,TXN000022030,2024-11-12,S013,C0006306,E00124,P000160,1,15.67,late_delivery,in_store,store_credit,True,opened,False
RT00004523,SL00048416,TXN000048416,2024-08-04,S008,C0003219,E00101,P000232,1,80.71,changed_mind,in_store,debit_card,True,opened,False
RT00004524,SL00036794,TXN000036794,2024-04-29,S008,C0008906,E00001,P000034,1,61.51,not_as_described,in_store,store_credit,False,unopened,True
RT00004525,SL00017461,TXN000017461,2025-07-22,S013,C0000707,E00124,P000287,1,37.16,changed_mind,in_store,credit_card,True,unopened,False
RT00004526,SL00001920,TXN000001920,2025-06-13,S007,C0005446,E00120,P000336,2,62.8,other,in_store,credit_card,True,damaged,True
RT00004527,SL00039353,TXN000039353,2026-01-10,S020,C0002945,E00061,P000066,2,57.08,wrong_size,in_store,credit_card,True,unopened,True
RT00004528,SL00014725,TXN000014725,2024-06-18,S006,C0005384,E00094,P000365,1,23.1,not_as_described,in_store,store_credit,True,unopened,True
RT00004529,SL00000648,TXN000000648,2025-04-02,S008,C0007854,E00027,P000207,1,24.01,damaged,mail,debit_card,True,defective,False
RT00004530,SL00037283,TXN000037283,2024-10-25,S008,C0005390,E00089,P000036,1,18.63,late_delivery,in_store,store_credit,True,unopened,True
RT00004531,SL00040564,TXN000040564,2024-03-10,S014,C0004613,E00015,P000168,1,9.37,damaged,in_store,store_credit,False,damaged,True
RT00004532,SL00040130,TXN000040130,2025-08-31,S014,C0004095,E00114,P000484,1,7.85,changed_mind,mail,credit_card,False,unopened,True
RT00004533,SL00002964,TXN000002964,2025-02-13,S013,C0008765,E00060,P000472,1,67.95,not_as_described,mail,credit_card,True,unopened,False
RT00004534,SL00000902,TXN000000902,2024-08-20,S012,C0003885,E00016,P000279,1,18.94,changed_mind,in_store,credit_card,True,unopened,False
RT00004535,SL00004223,TXN000004223,2024-03-30,S015,C0009023,E00062,P000200,1,183.23,wrong_size,in_store,debit_card,True,unopened,False
RT00004536,SL00018203,TXN000018203,2024-08-05,S010,C0006605,E00115,P000421,1,27.29,defective,in_store,credit_card,True,defective,False
RT00004537,SL00044267,TXN000044267,2024-10-29,S018,C0009751,E00109,P000302,1,42.67,changed_mind,in_store,credit_card,True,unopened,False
RT00004538,SL00002191,TXN000002191,2025-06-22,S011,C0008581,E00047,P000268,2,41.55,damaged,in_store,store_credit,True,damaged,True
RT00004539,SL00046452,TXN000046452,2024-11-05,S009,C0003947,E00137,P000441,1,15.35,not_as_described,mail,credit_card,True,opened,False
RT00004540,SL00003287,TXN000003287,2025-04-19,S019,C0006479,E00032,P000229,2,65.96,damaged,in_store,debit_card,True,opened,False
RT00004541,SL00036628,TXN000036628,2025-06-22,S019,C0003149,E00029,P000467,1,23.63,not_as_described,mail,credit_card,True,unopened,False
RT00004542,SL00033181,TXN000033181,2024-04-28,S008,C0006690,E00089,P000158,1,63.52,changed_mind,mail,credit_card,True,damaged,True
RT00004543,SL00043363,TXN000043363,2025-06-25,S007,C0003756,E00005,P000466,1,56.9,late_delivery,mail,credit_card,True,opened,False
RT00004544,SL00023769,TXN000023769,2024-10-25,S020,C0001775,E00028,P000214,1,27.63,wrong_size,in_store,store_credit,False,opened,True
RT00004545,SL00019679,TXN000019679,2024-05-27,S001,C0009353,E00143,P000133,2,30.4,duplicate_purchase,mail,credit_card,False,defective,True
RT00004546,SL00045487,TXN000045487,2025-04-18,S010,C0000402,E00148,P000176,1,40.09,wrong_size,in_store,debit_card,True,unopened,False
RT00004547,SL00033825,TXN000033825,2025-04-02,S008,C0009453,E00122,P000003,2,83.6,other,in_store,store_credit,True,opened,False
RT00004548,SL00004772,TXN000004772,2025-08-10,S015,C0008122,E00062,P000151,1,35.66,not_as_described,mail,gift_card,True,opened,False
RT00004549,SL00002016,TXN000002016,2025-11-08,S008,C0009646,E00006,P000019,2,89.36,changed_mind,in_store,cash,True,opened,False
RT00004550,SL00017221,TXN000017221,2025-09-01,S019,C0007768,E00029,P000386,3,49.44,changed_mind,in_store,store_credit,True,unopened,False
RT00004551,SL00011492,TXN000011492,2024-10-19,S012,C0005658,E00095,P000491,1,27.36,changed_mind,in_store,credit_card,True,defective,False
RT00004552,SL00001267,TXN000001267,2024-07-13,S012,C0000763,E00087,P000290,2,69.22,wrong_size,in_store,store_credit,True,unopened,True
RT00004553,SL00002324,TXN000002324,2025-12-17,S004,C0002931,E00038,P000473,2,128.34,duplicate_purchase,in_store,credit_card,False,defective,True
RT00004554,SL00037931,TXN000037931,2025-10-18,S006,C0009186,E00046,P000484,1,7.07,changed_mind,mail,debit_card,True,defective,False
RT00004555,SL00019877,TXN000019877,2025-09-15,S008,C0003322,E00006,P000085,1,13.54,wrong_size,mail,store_credit,True,opened,False
RT00004556,SL00034828,TXN000034828,2025-06-17,S003,C0009589,E00079,P000225,1,43.62,duplicate_purchase,in_store,gift_card,True,unopened,False
RT00004557,SL00047979,TXN000047979,2024-03-31,S015,C0003379,E00068,P000025,1,13.7,changed_mind,in_store,store_credit,True,missing_packaging,False
RT00004558,SL00014380,TXN000014380,2024-08-09,S001,C0006156,E00143,P000143,2,43.38,other,mail,credit_card,True,opened,False
RT00004559,SL00010180,TXN000010180,2025-03-20,S014,C0004396,E00088,P000064,1,25.27,changed_mind,in_store,credit_card,True,unopened,False
RT00004560,SL00015769,TXN000015769,2024-10-04,S018,C0007660,E00008,P000257,1,336.22,changed_mind,in_store,store_credit,True,unopened,True
RT00004561,SL00048988,TXN000048988,2024-02-23,S016,C0006333,E00123,P000133,1,15.2,duplicate_purchase,curbside,credit_card,True,unopened,False
RT00004562,SL00015928,TXN000015928,2025-07-06,S009,C0009631,E00040,P000378,1,30.7,wrong_size,mail,credit_card,True,defective,False
RT00004563,SL00019385,TXN000019385,2025-02-20,S015,C0000574,E00093,P000019,1,44.68,not_as_described,in_store,credit_card,True,missing_packaging,False
RT00004564,SL00036830,TXN000036830,2025-09-17,S018,C0003617,E00099,P000061,2,168.84,damaged,in_store,credit_card,True,damaged,True
RT00004565,SL00020536,TXN000020536,2025-02-06,S013,C0006001,E00124,P000122,4,51.72,changed_mind,in_store,debit_card,True,missing_packaging,False
RT00004566,SL00004516,TXN000004516,2025-07-09,S007,C0008619,E00118,P000342,1,7.96,duplicate_purchase,in_store,store_credit,True,unopened,True
RT00004567,SL00047594,TXN000047594,2025-08-23,S018,C0005162,E00109,P000416,1,22.14,changed_mind,in_store,cash,True,opened,False
RT00004568,SL00019883,TXN000019883,2024-08-02,S008,C0000953,E00089,P000084,1,52.13,changed_mind,in_store,store_credit,False,unopened,True
RT00004569,SL00045435,TXN000045435,2025-04-10,S008,C0005985,E00122,P000347,1,5.49,duplicate_purchase,in_store,store_credit,True,opened,False
RT00004570,SL00018060,TXN000018060,2025-08-23,S005,C0000660,E00003,P000351,1,78.68,defective,in_store,credit_card,True,defective,False
RT00004571,SL00040932,TXN000040932,2024-08-08,S008,C0008373,E00006,P000445,1,12.04,wrong_size,mail,credit_card,True,unopened,False
RT00004572,SL00006810,TXN000006810,2025-02-25,S019,C0005611,E00067,P000143,1,18.26,late_delivery,in_store,cash,True,opened,False
RT00004573,SL00029836,TXN000029836,2024-11-10,S018,C0004066,E00099,P000019,1,42.45,not_as_described,in_store,debit_card,True,opened,False
RT00004574,SL00004898,TXN000004898,2025-04-09,S004,C0002600,E00038,P000408,1,88.48,wrong_size,in_store,credit_card,True,unopened,False
RT00004575,SL00030219,TXN000030219,2024-09-07,S020,C0003534,E00034,P000500,2,32.2,wrong_size,in_store,credit_card,True,opened,False
RT00004576,SL00022391,TXN000022391,2025-01-12,S019,C0006496,E00121,P000357,2,88.42,damaged,in_store,credit_card,True,damaged,True
RT00004577,SL00019036,TXN000019036,2025-12-20,S019,C0008898,E00121,P000129,1,79.94,defective,mail,credit_card,True,defective,False
RT00004578,SL00013245,TXN000013245,2024-09-29,S009,C0000071,E00040,P000365,1,31.35,changed_mind,mail,store_credit,True,opened,False
RT00004579,SL00046223,TXN000046223,2025-03-01,S019,C0000912,E00032,P000205,1,48.85,duplicate_purchase,in_store,cash,True,opened,False
RT00004580,SL00045083,TXN000045083,2025-12-03,S008,C0000712,E00006,P000012,2,18.77,damaged,in_store,credit_card,True,damaged,True
RT00004581,SL00044357,TXN000044357,2025-05-01,S012,C0008218,E00016,P000319,1,37.45,changed_mind,in_store,credit_card,True,missing_packaging,True
RT00004582,SL00038809,TXN000038809,2024-06-07,S012,C0002666,E00095,P000038,1,30.62,changed_mind,mail,cash,True,damaged,True
RT00004583,SL00049410,TXN000049410,2024-01-28,S017,C0006255,E00082,P000122,1,12.93,changed_mind,in_store,cash,True,opened,False
RT00004584,SL00012425,TXN000012425,2024-10-31,S001,C0008324,E00012,P000165,1,65.44,duplicate_purchase,in_store,store_credit,False,opened,True
RT00004585,SL00034518,TXN000034518,2024-05-18,S020,C0000745,E00049,P000436,1,23.96,not_as_described,mail,debit_card,True,unopened,True
RT00004586,SL00009820,TXN000009820,2025-11-02,S008,C0002858,E00122,P000335,1,33.92,defective,in_store,credit_card,True,defective,False
RT00004587,SL00024914,TXN000024914,2025-11-28,S012,C0001329,E00087,P000055,3,156.69,defective,in_store,debit_card,True,defective,False
RT00004588,SL00027119,TXN000027119,2024-10-08,S013,C0007321,E00124,P000473,1,64.17,wrong_size,in_store,debit_card,True,unopened,False
RT00004589,SL00022553,TXN000022553,2024-05-22,S011,C0005106,E00013,P000365,1,29.7,defective,mail,store_credit,False,defective,True
RT00004590,SL00002861,TXN000002861,2024-11-11,S017,C0008599,E00018,P000230,1,28.29,wrong_size,in_store,debit_card,True,missing_packaging,False
RT00004591,SL00007462,TXN000007462,2025-01-25,S014,C0004534,E00015,P000176,1,36.08,changed_mind,in_store,store_credit,True,damaged,True
RT00004592,SL00043136,TXN000043136,2025-09-07,S020,C0009958,E00028,P000221,1,43.5,wrong_size,in_store,store_credit,True,opened,False
RT00004593,SL00031990,TXN000031990,2025-08-22,S017,C0000648,E00139,P000287,1,37.16,damaged,in_store,credit_card,True,damaged,True
RT00004594,SL00039876,TXN000039876,2025-01-24,S017,C0002405,E00139,P000215,1,65.25,changed_mind,in_store,credit_card,True,damaged,True
RT00004595,SL00036020,TXN000036020,2025-11-01,S013,C0007229,E00124,P000315,1,12.65,not_as_described,mail,cash,True,unopened,False
RT00004596,SL00037795,TXN000037795,2025-02-22,S020,C0008555,E00028,P000279,1,19.94,not_as_described,mail,debit_card,True,opened,False
RT00004597,SL00043765,TXN000043765,2025-11-06,S005,C0005026,E00141,P000052,1,28.06,not_as_described,curbside,credit_card,True,opened,False
RT00004598,SL00048318,TXN000048318,2025-10-18,S016,C0003137,E00083,P000072,1,5.26,late_delivery,mail,credit_card,True,opened,False
RT00004599,SL00030816,TXN000030816,2025-09-13,S013,C0003923,E00124,P000361,1,16.16,wrong_size,mail,credit_card,True,unopened,False
RT00004600,SL00038177,TXN000038177,2025-02-02,S014,C0005061,E00149,P000436,2,47.92,changed_mind,mail,gift_card,True,opened,False
RT00004601,SL00031929,TXN000031929,2025-03-02,S013,C0007536,E00124,P000102,1,72.13,defective,in_store,store_credit,False,opened,True
RT00004602,SL00009250,TXN000009250,2024-04-25,S005,C0001693,E00141,P000233,1,74.79,wrong_size,in_store,cash,True,opened,False
RT00004603,SL00047189,TXN000047189,2024-08-09,S013,C0001721,E00124,P000302,1,40.54,wrong_size,in_store,store_credit,True,unopened,True
RT00004604,SL00017571,TXN000017571,2025-05-29,S006,C0009581,E00046,P000132,1,39.4,damaged,in_store,cash,True,damaged,True
RT00004605,SL00026618,TXN000026618,2025-05-25,S008,C0005902,E00089,P000362,1,15.05,wrong_size,mail,debit_card,True,unopened,False
RT00004606,SL00011979,TXN000011979,2025-06-05,S001,C0003651,E00009,P000180,1,28.48,changed_mind,in_store,gift_card,True,unopened,False
RT00004607,SL00025777,TXN000025777,2024-07-18,S009,C0001869,E00040,P000425,1,46.0,changed_mind,curbside,cash,True,unopened,False
RT00004608,SL00004282,TXN000004282,2025-05-22,S008,C0008136,E00050,P000499,1,18.26,not_as_described,curbside,debit_card,True,unopened,False
RT00004609,SL00041382,TXN000041382,2025-11-05,S013,C0002902,E00124,P000347,1,4.94,wrong_size,curbside,store_credit,True,unopened,True
RT00004610,SL00031146,TXN000031146,2025-04-21,S016,C0004480,E00039,P000327,2,83.24,defective,in_store,debit_card,True,missing_packaging,False
RT00004611,SL00008042,TXN000008042,2025-07-31,S017,C0007443,E00139,P000201,1,18.81,damaged,mail,store_credit,True,damaged,True
RT00004612,SL00016211,TXN000016211,2025-04-08,S018,C0004985,E00099,P000447,1,30.0,defective,mail,credit_card,True,defective,False
